position,blob_index,val,depo_t,depo_x,depo_y,depo_z,blob_t,blob_x,blob_y,blob_z,dt,dx,dy,dz
X200_Y300_Z100,2,3681.2099609375,1210.2599925115846,1494.0540119814643,3000.0,1000.0,1211.0,1492.8699999999997,3000.491847731548,999.3844454304021,0.7400074884153582,-1.1840119814646641,0.49184773154820505,-0.6155545695978617
X20_Y300_Z100,0,666.088623046875,893.8583992000976,2000.2965612798437,3000.0,1000.0,893.0,2001.6699999999996,3010.4915901921936,994.7523027132456,-0.8583992000975513,1.3734387201559457,10.491590192193598,-5.247697286754374
X20_Y300_Z100,1,861.9383544921875,893.8583992000976,2000.2965612798437,3000.0,1000.0,893.0,2001.6699999999996,2998.491900178759,998.9052863820217,-0.8583992000975513,1.3734387201559457,-1.5080998212411032,-1.0947136179783001
X20_Y300_Z100,2,898.5670776367188,895.5587573451356,1997.5759882477828,3000.0,1000.0,895.0,1998.4699999999998,3014.543573983692,995.6981411030431,-0.558757345135632,0.8940117522170112,14.543573983692113,-4.301858896956901
X20_Y300_Z100,3,18639.900390625,895.5587573451356,1997.5759882477828,3000.0,1000.0,895.0,1998.4699999999998,2998.4918986577704,999.8636047270405,-0.558757345135632,0.8940117522170112,-1.5081013422295655,-0.13639527295947573
X20_Y300_Z100,4,18633.337890625,896.4704516925191,1996.1172772919692,3000.0,1000.0,897.0,1995.2699999999998,2998.4918986577704,999.8636047270405,0.5295483074809226,-0.8472772919694762,-1.5081013422295655,-0.13639527295947573
X210_Y300_Z100,0,1934.6185302734375,1143.8055987643547,1600.381041977032,3000.0,1000.0,1143.0,1601.6699999999996,2996.8919421810033,996.8406387941135,-0.8055987643547269,1.288958022967563,-3.1080578189967127,-3.159361205886512
X210_Y300_Z100,1,19246.109375,1145.4738021787466,1597.7119165140052,3000.0,1000.0,1145.0,1598.4699999999998,3000.491847731548,999.3844454304021,-0.47380217874660957,0.7580834859945753,0.49184773154820505,-0.6155545695978617
X210_Y300_Z100,2,17602.349609375,1146.5541587883772,1595.9833459385961,3000.0,1000.0,1147.0,1595.2699999999998,3000.491847731548,999.3844454304021,0.4458412116227919,-0.7133459385963761,0.49184773154820505,-0.6155545695978617
X210_Y300_Z100,3,1658.5191650390625,1148.2003321740056,1593.3494685215908,3000.0,1000.0,1149.0,1592.0699999999997,2998.491900178759,998.9052863820217,0.7996678259944474,-1.2794685215910704,-1.5080998212411032,-1.0947136179783001
X220_Y300_Z100,0,0.0,1081.7781491297424,1699.624961392412,3000.0,1000.0,1081.0,1700.8699999999997,638.552889446979,1001.824583363883,-0.77814912974236,1.2450386075877304,-2361.447110553021,1.8245833638829936
X220_Y300_Z100,1,5001.8642578125,1081.7781491297424,1699.624961392412,3000.0,1000.0,1081.0,1700.8699999999997,3002.4917968053264,998.905286133764,-0.77814912974236,1.2450386075877304,2.4917968053264303,-1.0947138662360203
X220_Y300_Z100,2,21540.71875,1083.288326017055,1697.2086783727118,3000.0,1000.0,1083.0,1697.6699999999996,3002.4917968053264,998.905286133764,-0.288326017054942,0.4613216272878162,2.4917968053264303,-1.0947138662360203
X220_Y300_Z100,3,13448.1328125,1084.3879491221755,1695.4492814045188,3000.0,1000.0,1085.0,1694.4699999999998,3002.4917968053264,998.905286133764,0.6120508778244584,-0.9792814045190426,2.4917968053264303,-1.0947138662360203
X230_Y300_Z100,0,9464.91015625,1019.7371067505928,1798.890629199051,3000.0,1000.0,1019.0,1800.0699999999997,3000.491847731548,999.3844454304021,-0.7371067505928295,1.1793708009486181,0.49184773154820505,-0.6155545695978617
X230_Y300_Z100,1,22992.703125,1021.0241484866112,1796.8313624214218,3000.0,1000.0,1021.0,1796.8699999999997,2998.4918986577704,999.8636047270405,-0.024148486611238695,0.03863757857789096,-1.5081013422295655,-0.13639527295947573
X230_Y300_Z100,2,8119.91015625,1022.2744689479335,1794.830849683306,3000.0,1000.0,1023.0,1793.6699999999996,2998.4918986577704,999.8636047270405,0.725531052066458,-1.1608496833064237,-1.5081013422295655,-0.13639527295947573
X240_Y300_Z100,0,15319.390625,957.6714734020422,1898.195642556732,3000.0,1000.0,957.0,1899.2699999999998,3000.491847731548,999.3844454304021,-0.6714734020422384,1.0743574432676724,0.49184773154820505,-0.6155545695978617
X240_Y300_Z100,1,22024.396484375,958.7234808219094,1896.5124306849445,3000.0,1000.0,959.0,1896.0699999999997,3000.491847731548,999.3844454304021,0.2765191780905525,-0.4424306849448385,0.49184773154820505,-0.6155545695978617
X240_Y300_Z100,2,3950.085693359375,960.1983657309819,1894.1526148304288,3000.0,1000.0,961.0,1892.8699999999997,3000.491847731548,999.3844454304021,0.8016342690181091,-1.282614830429111,0.49184773154820505,-0.6155545695978617
X250_Y300_Z100,0,666.088623046875,893.8583992000976,2000.2965612798437,3000.0,1000.0,893.0,2001.6699999999996,3010.4915901921936,994.7523027132456,-0.8583992000975513,1.3734387201559457,10.491590192193598,-5.247697286754374
X250_Y300_Z100,1,861.9383544921875,893.8583992000976,2000.2965612798437,3000.0,1000.0,893.0,2001.6699999999996,2998.491900178759,998.9052863820217,-0.8583992000975513,1.3734387201559457,-1.5080998212411032,-1.0947136179783001
X250_Y300_Z100,2,898.5670776367188,895.5587573451356,1997.5759882477828,3000.0,1000.0,895.0,1998.4699999999998,3014.543573983692,995.6981411030431,-0.558757345135632,0.8940117522170112,14.543573983692113,-4.301858896956901
